variant,scale,index,risk_weight,weighted_objective_normalized,cost,risk,seconds
New-L,Test-1,7,0.25,0.8153898479903702,1308.800929,13.917914503481496,1.4198734000092372
New-L,Test-1,7,0.5,0.7366034435154458,1486.1449289999998,9.79048167122868,1.6703628666388493
New-L,Test-1,7,0.75,0.5587455729682544,1919.1429289999999,6.314494332100051,1.5834500999577965
New-L,Test-1,7,1.0,0.21730297479207925,2954.116929,4.117051909543471,1.5672015333548188
New-L,Test-1,8,0.0,0.7054487452865913,1113.287511,9.058812199650205,1.6867933666799217
New-L,Test-1,8,0.25,0.7136464985058947,1136.180511,8.030503187276096,1.46044356666971
New-L,Test-1,8,0.5,0.7073378120442756,1136.180511,8.030503187276096,1.4332828666859616
New-L,Test-1,8,0.75,0.6189781683756227,1876.8956443333334,4.957388259741914,1.6046694333199412
New-L,Test-1,8,1.0,0.30935497526430733,2618.9239030000003,3.5759364126422604,1.5435757666515808
New-L,Test-1,9,0.0,0.6414627938755001,1216.657191,10.101171037972875,1.4286092333107565
New-L,Test-1,9,0.25,0.6024253028310037,1224.181191,8.602195409869767,1.5935138333200787
New-L,Test-1,9,0.5,0.5380838959403138,1292.5714839999998,7.171591115125175,1.5066067333100364
New-L,Test-1,9,0.75,0.45699395874344084,1653.9126853333335,5.790235215232504,1.5313078333468486
New-L,Test-1,9,1.0,0.16267516118218897,2750.3472923333334,2.9559098723617523,1.4654784000401075
New-L,Test-2,0,0.0,0.7228938161943,2270.163136,38.21868689167989,2.342653033362391
New-L,Test-2,0,0.25,0.7460405361170009,2270.98385,35.48496402606229,2.3870855000180504
New-L,Test-2,0,0.5,0.7530414669575963,2354.209230666667,32.946928794866004,2.9011831666575745
New-L,Test-2,0,0.75,0.6219190428547751,4315.188653666667,16.16770857036217,2.938062333346655
New-L,Test-2,0,1.0,0.17134170129539275,8404.764564,7.462966687327452,2.7833968999718004
New-L,Test-2,1,0.0,0.5271511930627965,2298.434310666667,51.431621714658014,2.5196444666944444
New-L,Test-2,1,0.25,0.4887761484078745,2225.950894,40.96326428260728,2.587275566649623
New-L,Test-2,1,0.5,0.46900510592912664,2452.610894,36.31823580540017,2.6508968000222617
New-L,Test-2,1,0.75,0.40732690246660574,2773.952894,32.01742565441042,2.673717466648668
New-L,Test-2,1,1.0,0.16012791142209787,7826.246184999999,15.487590193097503,2.921658933356715
New-L,Test-2,2,0.0,0.6904337195348879,2090.343613333333,52.61254392351029,2.4834749333094805
New-L,Test-2,2,0.25,0.7242314036174219,2156.189196,45.96418350044498,2.377564133338941
