method,model_id,test_scale,instance_index,preference_id,cost_weight,risk_weight,expected_restarts,observed_restarts,feasible_rate,all_restarts_feasible,terminal_clear_rate,technical_failure_rate,missing_rate,runtime_seconds,successful_runtime_seconds_conditional,failed_runtime_seconds_conditional,solver_status,cost,risk,normalized_cost,normalized_risk,weighted_objective_raw,weighted_objective_normalized,fixed_cost,distance_cost,processing_cost,transport_risk,coload_risk,producer_inventory_risk,facility_inventory_risk
ppo,Train-S,Test-3,21,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.20569736669616,22.20569736669616,,completed,4221.184802666667,122.06803469912211,0.6418611538142759,0.42449579392892683,3196.4056106747807,0.5875198138429386,183.33333333333334,2970.072,1067.7794693333333,59.431524818436266,6.410908880685846,56.225601000000005,0.0
ppo,Train-S,Test-3,21,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.129453466661896,22.129453466661896,,completed,3915.294558,145.00285064061922,0.5953483678167892,0.5042524060976786,3915.294558,0.5953483678167892,150.0,2627.078,1138.216558,79.13299502820193,9.644254612417276,56.225601000000005,0.0
ppo,Train-S,Test-3,22,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.77532660002665,22.77532660002665,,completed,11392.856901,60.79497830493677,1.6021119877545928,0.22851175684913252,60.79497830493677,0.22851175684913252,750.0,9183.429,1459.427901,39.21517554816043,3.7736294234430123,17.806173333333334,0.0
ppo,Train-S,Test-3,22,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.23501556661601,22.23501556661601,,completed,6117.085807666666,89.36544618465997,0.8602106203691579,0.3359003601717709,1596.2955365551616,0.46697792522111764,416.6666666666667,4259.41,1441.0091409999998,38.504806864796016,4.640371319863953,46.220268000000004,0.0
ppo,Train-S,Test-3,22,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.135897499974817,22.135897499974817,,completed,4686.479882,107.19226939168006,0.6590327311724504,0.4029065308071546,2396.83607569584,0.5309696309898025,283.3333333333333,2974.3289999999997,1428.8175486666667,42.569724836679086,5.983724555000971,58.63882,0.0
ppo,Train-S,Test-3,22,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.061845533316955,22.061845533316955,,completed,4527.772665666666,122.07868366870544,0.6367146474784056,0.4588605055345516,3426.349170167176,0.5922511119924421,216.66666666666666,2909.125,1401.980999,54.48560015148669,7.550703517218768,60.04238,0.0
ppo,Train-S,Test-3,22,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.31770023331046,22.31770023331046,,completed,4153.335412000001,142.25190946119827,0.5840596885006782,0.5346861640952757,4153.335412000001,0.5840596885006782,183.33333333333334,2599.948000000001,1370.0540786666663,70.68805157078582,11.776225890412462,59.787631999999995,0.0
ppo,Train-S,Test-3,23,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.924137833334196,22.924137833334196,,completed,11335.571182666668,45.791320059305484,1.5080172382148238,0.20283536979707353,45.791320059305484,0.20283536979707353,750.0,9008.905,1576.6661826666666,22.741221681159143,1.98567037814633,21.064428000000003,0.0
ppo,Train-S,Test-3,23,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.399206066698145,22.399206066698145,,completed,5717.108441333335,76.25604173201464,0.7605702388828334,0.33778066244742505,1486.4691416323446,0.4434780565562771,483.3333333333333,3644.975000000001,1588.8001080000001,20.802995489591748,2.5174232424228844,52.935623000000014,0.0
ppo,Train-S,Test-3,23,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.205218233323347,22.205218233323347,,completed,4856.131757666667,98.3697956661676,0.6460310013139571,0.4357348478918757,2477.250776666417,0.5408829246029164,316.6666666666667,2970.2829999999994,1569.182091,28.87746820616621,3.032917793334734,66.45940966666667,0.0
ppo,Train-S,Test-3,23,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.30858913335639,22.30858913335639,,completed,4149.935424333334,111.70178412205102,0.552082824634585,0.49478968197565304,3140.377014280513,0.5377595389698521,183.33333333333334,2397.4200000000005,1569.182091,36.752831832657726,5.862766289393302,69.086186,0.0
ppo,Train-S,Test-3,23,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.166772566696938,22.166772566696938,,completed,3952.575091,129.80437666407553,0.5258271750505932,0.5749761899817946,3952.575091,0.5258271750505932,150.0,2233.393,1569.1820910000004,52.39606046131494,8.322130202760613,69.086186,0.0
ppo,Train-S,Test-3,24,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.66482736663117,22.66482736663117,,completed,12811.78762066667,68.06676995487668,1.539487830738781,0.2172458767219525,68.06676995487668,0.2172458767219525,750.0,10273.222000000002,1788.565620666667,42.999120287403,2.508202334140337,22.559447333333335,0.0
ppo,Train-S,Test-3,24,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.042828766667906,22.042828766667906,,completed,6341.234988333333,101.15751677724408,0.7619743930696034,0.3228602361160451,1661.1768846662662,0.4326387753544347,400.0,4182.833,1758.4019883333333,43.156854242136,2.4902675351080847,55.51039499999999,0.0
ppo,Train-S,Test-3,24,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,21.952938999941882,21.952938999941882,,completed,5387.597227333335,110.83957326492896,0.6473835356919595,0.3537620528400201,2749.218400299131,0.5005727942659898,283.3333333333333,3355.839,1748.4248940000004,40.71283629190967,2.598664639685977,67.52807233333331,0.0
ppo,Train-S,Test-3,24,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.31297960000423,22.31297960000423,,completed,5012.919037,135.8734499796745,0.6023615191287953,0.43366163523903073,3793.6576402449186,0.5601865481563543,200.0,3017.887,1795.0320370000002,61.44297415492088,4.148373824753624,70.28210199999998,0.0
ppo,Train-S,Test-3,24,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.191260133326676,22.191260133326676,,completed,4684.682542666666,163.9938964341344,0.5629200216897181,0.523412493813071,4684.682542666666,0.5629200216897181,183.33333333333334,2707.6559999999995,1793.6932093333335,85.54227917644546,8.169515257688966,70.28210199999998,0.0
ppo,Train-S,Test-3,25,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.737417333293706,22.737417333293706,,completed,11603.346890666668,50.81643712177493,1.7243638025253016,0.23239097749449544,50.81643712177493,0.23239097749449544,750.0,9506.793,1346.5538906666666,31.048972157308555,2.3119319644663787,17.455533,0.0
ppo,Train-S,Test-3,25,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.258124133300345,22.258124133300345,,completed,5993.846827666665,78.47707826742224,0.8907406289665517,0.3588871231915536,1557.3195156172333,0.4918504996353031,483.3333333333333,4240.620999999998,1269.8924943333334,25.61649150565847,2.80432742843044,50.05625933333332,0.0
ppo,Train-S,Test-3,25,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.254746066678006,22.254746066678006,,completed,4306.853576666667,106.83405849718822,0.6400379545969032,0.4885677290670807,2206.843817581928,0.5643028418319919,283.3333333333333,2764.6479999999997,1258.8722433333335,29.985429006100976,4.388583157753927,72.46004633333332,0.0
ppo,Train-S,Test-3,25,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,21.96098816662561,21.96098816662561,,completed,4088.481228,117.58962374374296,0.6075858201342058,0.5377544974184896,3095.758326935936,0.5901279894552767,216.66666666666666,2659.074,1212.7405613333333,37.77300655399423,5.568540856415404,74.24807633333332,0.0
ppo,Train-S,Test-3,25,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.107274733367376,22.107274733367376,,completed,3889.5138986666666,146.33902322307094,0.5780174495752336,0.6692296937485743,3889.5138986666666,0.5780174495752336,183.33333333333334,2455.0750000000003,1251.105565333333,59.61955318330749,10.236573039763435,76.482897,0.0
ppo,Train-S,Test-3,26,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.824831733324874,22.824831733324874,,completed,13104.820251000006,51.09487132109691,2.0984927734577474,0.24719771835832693,51.09487132109691,0.24719771835832693,750.0,11107.345000000007,1247.4752509999998,29.67118865164314,4.108289336120432,17.31539333333333,0.0
ppo,Train-S,Test-3,26,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.297586133354343,22.297586133354343,,completed,5982.734134333333,87.92379321920386,0.9580233918477029,0.42537656933529466,1561.6263784977364,0.5585382749633967,333.3333333333333,4450.147,1199.253801,29.110444320614544,4.927437231922641,53.88591166666668,0.0
ppo,Train-S,Test-3,26,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.307509500028875,22.307509500028875,,completed,4374.152190333333,98.04828932655793,0.7004389671593115,0.4743590263325454,2236.1002398299456,0.5873989967459284,216.66666666666666,3035.5349999999994,1121.9505236666666,32.20462868575589,5.583758640802024,60.25990200000002,0.0
ppo,Train-S,Test-3,26,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.389565166668035,22.389565166668035,,completed,3717.2501620000003,111.12042848186941,0.5952483477593971,0.5376022225615437,2815.7177286204674,0.5808368164599337,183.33333333333334,2545.271,988.6458286666667,40.576619425447575,10.283907056421832,60.25990200000002,0.0
ppo,Train-S,Test-3,26,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.275115566677414,22.275115566677414,,completed,3945.8287829999995,138.85685859288654,0.6318509546741188,0.6717914682054141,3945.8287829999995,0.6318509546741188,150.0,2766.3129999999996,1029.515783,62.793316358219805,15.803640234666696,60.25990200000002,0.0
ppo,Train-S,Test-3,27,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.82779996667523,22.82779996667523,,completed,12414.789763000002,60.486923778597195,1.8383333670463078,0.23189166742587364,60.486923778597195,0.23189166742587364,750.0,10626.353000000003,1038.436763,32.849076465265725,3.3270496466648,24.310797666666662,0.0
ppo,Train-S,Test-3,27,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.228224533377215,22.228224533377215,,completed,5630.319957,91.5665277211463,0.8337156924676495,0.3510430596764354,1476.2548850408596,0.4717112178742389,383.3333333333333,4084.7190000000005,1162.2676236666669,32.59332646635762,4.5117382547886775,54.46146299999999,0.0
ppo,Train-S,Test-3,27,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.111755666672252,22.111755666672252,,completed,4468.891556,113.465431624403,0.6617359309289731,0.4349979547792682,2291.1784938122014,0.5483669428541207,233.33333333333334,3140.127,1095.4312226666666,41.842926475235146,5.029925149167867,66.59257999999998,0.0
ppo,Train-S,Test-3,27,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.115140166676913,22.115140166676913,,completed,3785.3946976666666,132.22676399181162,0.5605263973861465,0.5069241889804664,2872.102714247953,0.5471258452847264,150.0,2605.4859999999994,1029.9086976666665,53.693304586161986,10.242515405649662,68.290944,0.0
ppo,Train-S,Test-3,27,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.345587733318098,22.345587733318098,,completed,3795.110332,149.82634755652785,0.5619650504054846,0.5743965701807671,3795.110332,0.5619650504054846,150.0,2718.8179999999998,926.292332,68.38103183955896,13.154371716968896,68.290944,0.0
ppo,Train-S,Test-3,28,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.623536066656623,22.623536066656623,,completed,12863.10392866667,46.93841496327898,1.688034796994228,0.223993131983246,46.93841496327898,0.223993131983246,750.0,10626.887000000002,1486.2169286666667,24.88195882190567,4.263513808039985,17.792942333333333,0.0
ppo,Train-S,Test-3,28,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.287922966682043,22.287922966682043,,completed,5842.775512333334,81.74793770074672,0.7667518221526785,0.39010641098738913,1522.0048313588932,0.48426776377871145,333.3333333333333,4104.6179999999995,1404.824179,28.489400627996904,7.076375406083147,46.18216166666667,0.0
ppo,Train-S,Test-3,28,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,21.97699269997732,21.97699269997732,,completed,4717.357762,95.24415148269452,0.6190624048663992,0.45451121028235786,2406.300956741347,0.5367868075743786,233.33333333333334,3103.386,1380.6384286666664,33.12982565452291,8.421741828171607,53.69258400000001,0.0
ppo,Train-S,Test-3,28,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.251310766674578,22.251310766674578,,completed,3970.118998,97.45108040690046,0.5210017002114454,0.4650428169031615,3001.9520186017253,0.5070119793843745,200.0,2551.7549999999997,1218.363998,33.091799543474345,9.2495688634261,55.10971200000001,0.0
ppo,Train-S,Test-3,28,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.19565369999812,22.19565369999812,,completed,3923.5474520000002,113.68850281476642,0.5148900812247857,0.5425288398828085,3923.5474520000002,0.5148900812247857,183.33333333333334,2563.8150000000005,1176.3991186666665,45.39207330792328,13.895281506843139,54.401148000000006,0.0
ppo,Train-S,Test-3,29,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.892829566650715,22.892829566650715,,completed,12445.858022,48.6301310395665,1.9834968087972413,0.2444638686664644,48.6301310395665,0.2444638686664644,750.0,10408.711000000001,1287.147022,28.013357763408305,4.148490609491534,16.468282666666667,0.0
ppo,Train-S,Test-3,29,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.131404433283024,22.131404433283024,,completed,5741.523279333333,84.82934886511134,0.9150267568585587,0.426437485499466,1499.0028314821666,0.5485848033392392,416.6666666666667,4019.8189999999995,1305.0376126666665,25.855132845336925,3.7887606864410945,55.18545533333332,0.0
ppo,Train-S,Test-3,29,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,21.94331289998566,21.94331289998566,,completed,4545.260176666667,105.91933018402494,0.7243782662179816,0.5324569082958032,2325.589753425346,0.6284175872568923,233.33333333333334,2954.453,1357.4738433333332,31.481843417360963,6.227029766663985,68.210457,0.0
ppo,Train-S,Test-3,29,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.142925933313865,22.142925933313865,,completed,4370.1286753333325,116.84760095960786,0.6964675529991338,0.5873933704134977,3306.808406739902,0.6691990073527249,183.33333333333334,2903.6519999999996,1283.1433419999998,40.187151666193614,6.883716293414259,69.776733,0.0
ppo,Train-S,Test-3,29,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.039581200030323,22.039581200030323,,completed,4195.229163333333,136.88867484985332,0.6685938119280906,0.6881399312536008,4195.229163333333,0.6685938119280906,150.0,2736.9300000000003,1308.2991633333331,55.35217558573743,11.759766264115902,69.776733,0.0
ppo,Train-S,Test-3,30,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.78597186668776,22.78597186668776,,completed,11790.42158233333,59.630090281162744,1.7654220543724204,0.2448398096134097,59.630090281162744,0.2448398096134097,750.0,9665.376999999999,1375.0445823333332,35.97906580485701,2.3969351429724046,21.254089333333333,0.0
ppo,Train-S,Test-3,30,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.19929239995933,22.19929239995933,,completed,5806.286344000001,92.41159324106282,0.8693960512029819,0.3794399235105852,1520.8802809307972,0.5019289554336844,450.0,4010.603000000001,1345.6833439999998,33.32950578088074,2.908484460182097,56.17360299999999,0.0
ppo,Train-S,Test-3,30,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.30556440000267,22.30556440000267,,completed,4537.047371333333,112.1868437528956,0.6793483536743169,0.4606366573666824,2324.6171075431143,0.5699925055204996,283.3333333333333,2993.738,1259.9760379999998,42.35123292064646,3.8212064989158114,66.01440433333333,0.0
ppo,Train-S,Test-3,30,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.169104133344565,22.169104133344565,,completed,3774.337752333333,112.88776454996794,0.5651451105534622,0.463514622395749,2858.9752553874914,0.5397374885140338,216.66666666666666,2475.9509999999996,1081.7200856666666,42.844983848636524,3.3067017013314337,66.73607899999999,0.0
ppo,Train-S,Test-3,30,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.159832400036976,22.159832400036976,,completed,3922.4890526666663,155.9512991223123,0.5873283353996647,0.6403325268506755,3922.4890526666663,0.5873283353996647,183.33333333333334,2684.452,1054.7037193333333,79.59694488505238,10.041936570593267,66.31241766666666,0.0
ppo,Train-S,Test-3,31,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.83889570001823,22.83889570001823,,completed,12815.259017333332,51.344932586285815,1.8397439957390933,0.24832750902823456,51.344932586285815,0.24832750902823456,750.0,10644.073999999999,1421.1850173333332,29.913168581219423,3.0539360050663897,18.377828,0.0
ppo,Train-S,Test-3,31,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.215416066658992,22.215416066658992,,completed,6359.703119666668,78.54541661291738,0.912991740023728,0.37988145412971974,1648.8348423763548,0.5131590256032218,483.3333333333333,4522.155,1354.2147863333332,28.422843464927748,2.9951988146562947,47.12737433333334,0.0
ppo,Train-S,Test-3,31,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.18751563333596,22.18751563333596,,completed,4862.936290666667,106.63379243551253,0.6981175979599815,0.5157296488654354,2484.7850415510898,0.6069236234127083,283.3333333333333,3271.7820000000006,1307.8209573333334,32.85844424689321,5.791759521952663,67.98358866666666,0.0
ppo,Train-S,Test-3,31,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.18529656669125,22.18529656669125,,completed,4295.988709333334,118.42578862409357,0.6167272485924005,0.5727611199859741,3251.5979791560235,0.6057357164407939,200.0,2763.6730000000002,1332.3157093333334,40.552599551650886,7.6315060724426855,70.24168300000001,0.0
ppo,Train-S,Test-3,31,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.90584323334042,21.90584323334042,,completed,4184.532711666666,134.38827142630353,0.600726752447998,0.6499629662541996,4184.532711666666,0.600726752447998,183.33333333333334,2656.499,1344.7003783333332,53.14484677492874,11.001741651374822,70.24168300000001,0.0
ppo,Train-S,Test-3,32,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.690989399988513,22.690989399988513,,completed,11258.264555999995,51.978703481172964,1.6436024435942773,0.22360299467775038,51.978703481172964,0.22360299467775038,750.0,9000.719999999996,1507.5445559999998,31.57750500743136,3.1835198070749304,17.217678666666668,0.0
ppo,Train-S,Test-3,32,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.371756266647328,22.371756266647328,,completed,5700.171866333334,77.74041293383038,0.8321723443085896,0.33442521600766034,1483.3482762837064,0.4588619980828927,433.3333333333333,3841.09,1425.748533,26.35993161988971,3.0409989806073408,48.33948233333333,0.0
ppo,Train-S,Test-3,32,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.028050366711494,22.028050366711494,,completed,4613.900106666667,100.34942151475114,0.6735867195246991,0.43168508758602614,2357.124764090709,0.5526359035553626,300.0,2853.9339999999997,1459.9661066666667,30.7684612029271,3.7820756451573883,65.79888466666667,0.0
ppo,Train-S,Test-3,32,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.047093733369064,22.047093733369064,,completed,3969.3977833333333,120.80045122059012,0.5794953444052267,0.5196617237890736,3007.248450305148,0.5645369392511884,200.0,2313.9069999999997,1455.4907833333334,44.488556280330734,6.631974940259389,69.67992,0.0
ppo,Train-S,Test-3,32,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,21.954569166720223,21.954569166720223,,completed,4022.362883,135.7399903273657,0.5872277588288115,0.5839289228466711,4022.362883,0.5872277588288115,200.0,2365.009,1457.3538829999998,56.070531793789776,9.989538533575915,69.67992,0.0
ppo,Train-S,Test-3,33,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.714567766680073,22.714567766680073,,completed,11757.476497333331,45.33307158148719,1.702907114539349,0.2072738202472301,45.33307158148719,0.2072738202472301,750.0,9578.568,1428.9084973333336,26.94119523903073,2.0809226757897963,16.310953666666666,0.0
ppo,Train-S,Test-3,33,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.386564333302278,22.386564333302278,,completed,6083.791228666665,75.17867460914037,0.8811526324563176,0.3437351704560752,1577.3318131235217,0.47808953595613585,450.0,4224.641999999999,1409.1492286666664,27.758624117761286,4.02623982471241,43.39381066666666,0.0
ppo,Train-S,Test-3,33,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.259098100010306,22.259098100010306,,completed,4837.609313666666,94.30676753206576,0.7006604962785348,0.43119345986521057,2465.9580405993656,0.5659269780718726,300.0,3091.1939999999995,1446.4153136666666,33.54408577951963,5.076613419212817,55.68606833333333,0.0
ppo,Train-S,Test-3,33,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.244609499971073,22.244609499971073,,completed,4103.059212666667,112.69102672137167,0.5942711198454029,0.5152507606755713,3105.4671661803427,0.574516030052945,166.66666666666666,2514.0670000000005,1422.325546,41.866900065863184,8.641227655508503,62.18289899999999,0.0
ppo,Train-S,Test-3,33,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.321408000037383,22.321408000037383,,completed,4217.918409666666,135.43692187974924,0.6109068786994342,0.6192505211141562,4217.918409666666,0.6109068786994342,166.66666666666666,2633.6589999999997,1417.592743,61.076695240055095,12.177327639694141,62.18289899999999,0.0
ppo,Train-S,Test-3,34,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.89424623331676,22.89424623331676,,completed,11447.454160333333,44.853515237517236,1.6737963409890426,0.21446794719116727,44.853515237517236,0.21446794719116727,750.0,9494.271999999999,1203.1821603333335,23.713772474130337,2.5490200967202354,18.590722666666668,0.0
ppo,Train-S,Test-3,34,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.254295299993828,22.254295299993828,,completed,5859.416197666668,70.17775952288177,0.8567380357783252,0.33555630910191625,1517.4873690588283,0.4658517407710185,466.6666666666667,4141.954000000001,1250.795531,21.520822264507284,3.720256925041164,44.93668033333333,0.0
ppo,Train-S,Test-3,34,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.191705133377884,22.191705133377884,,completed,4333.641850999999,98.29847717730938,0.6336460292189164,0.47001606229965326,2215.9701640886547,0.5518310457592849,266.6666666666667,2940.712,1126.2631843333334,26.88148778673124,4.773914723911496,66.64307466666666,0.0
ppo,Train-S,Test-3,34,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.30502116664623,22.30502116664623,,completed,3750.204929,108.96000892576482,0.5483384515196429,0.52099438174455,2839.8936989814415,0.5415024340758697,200.0,2664.881,885.323929,33.163433220051964,5.905282705712875,69.89129299999999,0.0
ppo,Train-S,Test-3,34,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.178998799994588,22.178998799994588,,completed,3592.0243756666664,151.58691574736022,0.5252099875243569,0.7248157579003682,3592.0243756666664,0.5252099875243569,166.66666666666666,2614.289,811.068709,64.77820849191194,16.917414255448303,69.89129299999999,0.0
ppo,Train-S,Test-3,35,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.918550800027635,22.918550800027635,,completed,11941.444707666664,40.43822168847043,1.9858735560759293,0.22059861583998505,40.43822168847043,0.22059861583998505,750.0,10214.185,977.2597076666667,21.221713073967592,2.9417812811695065,16.274727333333335,0.0
ppo,Train-S,Test-3,35,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.20823800001138,22.20823800001138,,completed,5452.593678666667,79.42817717447704,0.9067714890091141,0.43329664885779223,1422.7195525475245,0.5516653588956227,400.0,4128.203,924.3906786666666,19.73702841352986,2.5944587609471745,57.09669,0.0
ppo,Train-S,Test-3,35,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.083570233313367,22.083570233313367,,completed,4318.958942333334,95.27038306045854,0.7182469595032227,0.5197190617230939,2207.1146626968953,0.6189830106131583,250.0,3133.223,935.7359423333334,21.85069752162195,3.73864253883659,69.68104300000002,0.0
ppo,Train-S,Test-3,35,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,22.074000100023113,22.074000100023113,,completed,3824.377217333333,106.14188481429402,0.6359975505715431,0.5790252858561359,2894.8183842035737,0.6217544843926913,183.33333333333334,2656.8269999999998,984.216884,31.29326127939954,5.925260534894453,68.92336300000001,0.0
ppo,Train-S,Test-3,35,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.169602200000856,22.169602200000856,,completed,3716.1248840000003,124.28927654738163,0.6179950850899447,0.6780229502011662,3716.1248840000003,0.6179950850899447,150.0,2581.908,984.216884,44.57490227066336,10.033331276718263,69.68104300000002,0.0
ppo,Train-S,Test-3,36,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.65353849999762,22.65353849999762,,completed,11917.906918666666,63.23055700622165,1.6454148982672503,0.25776614069786846,63.23055700622165,0.25776614069786846,750.0,9568.791,1599.1159186666666,38.60398236023235,2.6578569793226294,21.968717666666674,0.0
ppo,Train-S,Test-3,36,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.167137400053132,22.167137400053132,,completed,5216.6090779999995,85.68832866571954,0.7202175981030127,0.3493176531853061,1368.4185159992896,0.4420426394147327,416.6666666666667,3682.7839999999997,1117.1584113333336,29.43997648445917,2.9418961812603635,53.306456000000004,0.0
ppo,Train-S,Test-3,36,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,22.074020333355293,22.074020333355293,,completed,4266.701232666667,98.82930228210166,0.5890710359290507,0.40288824016865393,2182.765267474384,0.4959796380488523,283.3333333333333,2866.685,1116.6828993333334,34.573128422133806,3.077834193301191,61.178339666666666,0.0
ppo,Train-S,Test-3,36,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,21.975610533341143,21.975610533341143,,completed,4356.16669,114.21302422340874,0.6014228521817849,0.46560163100577184,3295.6782735558522,0.5674675468877816,266.6666666666667,2803.841,1285.6590233333334,44.47805895545915,5.235588267949569,64.49937700000001,0.0
ppo,Train-S,Test-3,36,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,22.149898866657168,22.149898866657168,,completed,3790.190005333334,137.75274906410576,0.5232827496136214,0.5615638415660739,3790.190005333334,0.5232827496136214,200.0,2575.738,1014.4520053333332,64.7128094072504,7.55526665685532,65.48467300000002,0.0
ppo,Train-S,Test-3,37,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,22.96992803333948,22.96992803333948,,completed,10649.212224666668,56.90003922215491,1.5754505404966117,0.2689464217333467,56.90003922215491,0.2689464217333467,750.0,8328.873,1570.3392246666665,31.954699463929174,3.5294334248924053,21.41590633333333,0.0
ppo,Train-S,Test-3,37,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,22.266037399958197,22.266037399958197,,completed,6252.471091333333,79.06273646786731,0.924994145338189,0.37370167676791627,1622.4148251842335,0.5115247939104844,516.6666666666666,4162.792999999999,1573.0114246666665,29.18051564941202,3.994414485121959,45.88780633333334,0.0
ppo,Train-S,Test-3,37,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,21.959867266666453,21.959867266666453,,completed,4674.307605999999,105.67976413990596,0.691519737700657,0.49951098107477465,2389.993685069953,0.5955153593877158,300.0,2953.6,1420.7076060000002,39.494042870784966,4.392426935787668,61.793294333333314,0.0
