model_id,test_scale,instance_index,preference_id,ppo_j,ga_j,delta_j_percent
Train-L,Test-4,41,C025-R075,0.5670467697201255,0.7524988261729036,24.644829998733627
Train-L,Test-4,41,C050-R050,0.6233438841139772,0.7752475037998631,19.594209454571953
Train-L,Test-4,41,C075-R025,0.6218944007838781,0.8088759421690335,23.116219884566817
Train-L,Test-4,41,C100-R000,0.642851946594622,0.7933140525691741,18.96627262397225
Train-L,Test-4,42,C000-R100,0.36740132528520286,0.6690322990981828,45.08466545181171
Train-L,Test-4,42,C025-R075,0.5266369018526752,0.7425264156633212,29.074994405119636
Train-L,Test-4,42,C050-R050,0.6094356554291493,0.7527035894664639,19.0337785075353
Train-L,Test-4,42,C075-R025,0.6376714354059587,0.7965384707890797,19.944678280980146
Train-L,Test-4,42,C100-R000,0.6321263722108785,0.8072969818844103,21.698410077620352
Train-L,Test-4,43,C000-R100,0.3418100601258316,0.6597584967080744,48.191639542146966
Train-L,Test-4,43,C025-R075,0.49851530645572645,0.684437951722484,27.164280531033846
Train-L,Test-4,43,C050-R050,0.5781790290134449,0.7283671479967571,20.619837041851437
Train-L,Test-4,43,C075-R025,0.5917348097840415,0.7408445297855878,20.126992102472705
Train-L,Test-4,43,C100-R000,0.6342348752974972,0.795320156846757,20.254142958971663
Train-L,Test-4,44,C000-R100,0.39293825470529026,0.7465378669241546,47.36526141342924
Train-L,Test-4,44,C025-R075,0.548685708063534,0.7708958485516414,28.824923743667274
Train-L,Test-4,44,C050-R050,0.6307239730979596,0.8002408144598879,21.18322863553786
Train-L,Test-4,44,C075-R025,0.6535853470406249,0.8300930149963129,21.263601158777618
Train-L,Test-4,44,C100-R000,0.6588100846346042,0.8158853292852596,19.25212269575408
Train-L,Test-4,45,C000-R100,0.3689920638551299,0.7189672969179391,48.677489861232786
Train-L,Test-4,45,C025-R075,0.5594824146523579,0.7645390007566308,26.8209451579759
Train-L,Test-4,45,C050-R050,0.6320496870996951,0.7985869510011986,20.853992629445496
Train-L,Test-4,45,C075-R025,0.6800810705137662,0.8465310911662992,19.66259980164559
Train-L,Test-4,45,C100-R000,0.6991392555642434,0.8250835795926789,15.264432251895101
Train-L,Test-4,46,C000-R100,0.3531791359552594,0.6708030190316959,47.349799280111554
Train-L,Test-4,46,C025-R075,0.5176102471357723,0.7356150818155528,29.63572119018119
Train-L,Test-4,46,C050-R050,0.5757238851003469,0.7595323805231405,24.20021846813068
Train-L,Test-4,46,C075-R025,0.625120751786297,0.7824930260626327,20.11165199365486
Train-L,Test-4,46,C100-R000,0.6373626459451781,0.7875483842370733,19.0700331938825
Train-L,Test-4,47,C000-R100,0.34562196610881885,0.6689265987731451,48.33185483389178
Train-L,Test-4,47,C025-R075,0.5226697833574473,0.728138575514913,28.218363793205942
Train-L,Test-4,47,C050-R050,0.6014396057725956,0.775365470381435,22.4314689333893
Train-L,Test-4,47,C075-R025,0.6440557619234938,0.7801250017152404,17.441979104960705
Train-L,Test-4,47,C100-R000,0.6441375656055084,0.8066368774065191,20.1452867272167
Train-L,Test-4,48,C000-R100,0.40015019953844994,0.7103913806494885,43.671867306074965
Train-L,Test-4,48,C025-R075,0.5726871166915615,0.7874157694759022,27.270047300076612
Train-L,Test-4,48,C050-R050,0.6344600390105503,0.845901282504908,24.995971500153267
Train-L,Test-4,48,C075-R025,0.6707792189953841,0.8170126216704392,17.898548785705508
Train-L,Test-4,48,C100-R000,0.6642299130493158,0.8210135733081173,19.096354232862648
Train-L,Test-4,49,C000-R100,0.3560725556458575,0.6844274136705977,47.97511780888007
Train-L,Test-4,49,C025-R075,0.5317164022135555,0.7398007801207006,28.127082790206774
Train-L,Test-4,49,C050-R050,0.6031118027669288,0.7470102469802463,19.263249037750178
Train-L,Test-4,49,C075-R025,0.6046353772876643,0.7974359146950314,24.177558830053584
Train-L,Test-4,49,C100-R000,0.638812815044263,0.7840509445274794,18.52406791892157
Train-S,Test-1,0,C000-R100,0.44786602062398817,0.8401780755628229,46.6939172003543
Train-S,Test-1,0,C025-R075,0.8748548477689564,0.8748548477689564,0.0
Train-S,Test-1,0,C050-R050,0.909215549479024,0.909215549479024,0.0
Train-S,Test-1,0,C075-R025,0.9435762511890915,0.9435762511890915,0.0
Train-S,Test-1,0,C100-R000,0.9779369528991592,0.9779369528991592,0.0
Train-S,Test-1,1,C000-R100,0.1520290935622962,0.5410798437158976,71.90265072189209
Train-S,Test-1,1,C025-R075,0.4039076307532743,0.6073536457563554,33.49712583839417
Train-S,Test-1,1,C050-R050,0.5582348189435673,0.634190089661355,11.976735675315638
Train-S,Test-1,1,C075-R025,0.6349905396862568,0.6718627187413428,5.488052548020787
Train-S,Test-1,1,C100-R000,0.6621958048114773,0.696362640267008,4.9064716398958454
Train-S,Test-1,2,C000-R100,0.22174902031731794,0.757350027715832,70.7204050700159
Train-S,Test-1,2,C025-R075,0.5784673244255787,0.786257827727166,26.42778182600063
Train-S,Test-1,2,C050-R050,0.7967960532711924,0.8066597399570097,1.22278157657192
Train-S,Test-1,2,C075-R025,0.8031800591973374,0.8031800591973374,0.0
Train-S,Test-1,2,C100-R000,0.7997003784376648,0.8024026247557199,0.3367693767050808
Train-S,Test-1,3,C000-R100,0.41490606215254106,0.8772303650136956,52.702724540769466
Train-S,Test-1,3,C025-R075,0.6879142289974393,0.8987073053022603,23.455142187135717
Train-S,Test-1,3,C050-R050,0.8348749344668338,0.8805801199287959,5.190349455726738
Train-S,Test-1,3,C075-R025,0.8221229769806846,0.8276141761145187,0.6634974716859229
Train-S,Test-1,3,C100-R000,0.8051635273045821,0.7746360171973529,-3.940884419198359
Train-S,Test-1,4,C000-R100,0.23406285374559496,0.793325228706006,70.49597752899209
Train-S,Test-1,4,C025-R075,0.6440854097473208,0.8090138252251654,20.38635315434092
Train-S,Test-1,4,C050-R050,0.7854933074932225,0.8558225272325101,8.217734109747319
Train-S,Test-1,4,C075-R025,0.840676409114199,0.8907222805278622,5.618571861029995
Train-S,Test-1,4,C100-R000,0.8790770750200808,0.8843156201407835,0.5923840992279062
Train-S,Test-1,5,C000-R100,0.12829693862485508,0.6213196295549612,79.35089565466463
Train-S,Test-1,5,C025-R075,0.531096184552362,0.7046088897510826,24.62539257204341
Train-S,Test-1,5,C050-R050,0.7742125827575196,0.7742125827575196,0.0
Train-S,Test-1,5,C075-R025,0.8386878067899609,0.8386878067899609,0.0
Train-S,Test-1,5,C100-R000,0.8633501713932511,0.8633501713932511,0.0
Train-S,Test-1,6,C000-R100,0.13602088336361523,0.5694536810587912,76.11379329207072
Train-S,Test-1,6,C025-R075,0.48977663543259387,0.6228088308454137,21.360036792066545
Train-S,Test-1,6,C050-R050,0.6520016088921694,0.662418058073138,1.572488710719679
Train-S,Test-1,6,C075-R025,0.697657008122866,0.699062652143553,0.20107554256787005
Train-S,Test-1,6,C100-R000,0.7349799890201418,0.7422429495771959,0.9785152639295951
Train-S,Test-1,7,C000-R100,0.28339149057276053,0.8821536149729529,67.8750406094012
Train-S,Test-1,7,C025-R075,0.621785631776382,0.8963012745082669,30.627608209359174
Train-S,Test-1,7,C050-R050,0.8529757726669205,0.9246223544045754,7.748739947326152
Train-S,Test-1,7,C075-R025,0.8943129701719954,0.9188823427864671,2.6738322710572735
Train-S,Test-1,7,C100-R000,0.8588747291070767,0.8588747291070767,0.0
Train-S,Test-1,8,C000-R100,0.23504007659248471,0.8028896532452743,70.72573103384077
Train-S,Test-1,8,C025-R075,0.580473003086509,0.8500602507780702,31.713898802444284
Train-S,Test-1,8,C050-R050,0.8526651339451162,0.8972308483108661,4.967028769647145
Train-S,Test-1,8,C075-R025,0.8526155818504196,0.9444014458436621,9.718945729826519
Train-S,Test-1,8,C100-R000,0.8423473772117892,0.9776276420162214,13.8376063636494
Train-S,Test-1,9,C000-R100,0.2995074523430137,0.7399424146311229,59.52287010167885
Train-S,Test-1,9,C025-R075,0.5914029510101956,0.760867398116384,22.272533627504277
Train-S,Test-1,9,C050-R050,0.7323088802404767,0.75240132032642,2.670441896251125
Train-S,Test-1,9,C075-R025,0.7069278979610635,0.7069278979610635,0.0
Train-S,Test-1,9,C100-R000,0.6666289783468392,0.6666289783468392,0.0
Train-S,Test-1,10,C000-R100,0.29713392218529605,0.6307760454219464,52.89391150126293
Train-S,Test-1,10,C025-R075,0.5624841196199628,0.7062235767698187,20.353250992738424
Train-S,Test-1,10,C050-R050,0.6422137938288615,0.750231470905776,14.397913346197235
Train-S,Test-1,10,C075-R025,0.6636915129675267,0.6983218929280346,4.959085532218408
Train-S,Test-1,10,C100-R000,0.661980289082523,0.6881430276153843,3.801933243954054
Train-S,Test-1,11,C000-R100,0.3227440436198544,0.6393703169696945,49.52157848842517
Train-S,Test-1,11,C025-R075,0.5722020142431483,0.6942512914423662,17.579985619565807
Train-S,Test-1,11,C050-R050,0.5947214212389484,0.7404271052060382,19.67859941142272
Train-S,Test-1,11,C075-R025,0.6516029806959739,0.794706937070607,18.007135674709584
Train-S,Test-1,11,C100-R000,0.7016362812932958,0.824011378378385,14.851141658494758
Train-S,Test-1,12,C000-R100,0.17784489154693192,0.4454882429214493,60.07865653633188
Train-S,Test-1,12,C025-R075,0.40472681518796777,0.497759790404656,18.690335581557658
Train-S,Test-1,12,C050-R050,0.5138560179409656,0.5779724568910393,11.093338131536788
Train-S,Test-1,12,C075-R025,0.5653547778254308,0.5940046681803745,4.823175959661636
Train-S,Test-1,12,C100-R000,0.6059890197313916,0.6449198511193105,6.036537923332839
Train-S,Test-1,13,C000-R100,0.32376704116597765,0.7619786290186318,57.50969530694528
Train-S,Test-1,13,C025-R075,0.6795520050351537,0.7813672972947888,13.030401017822863
Train-S,Test-1,13,C050-R050,0.7955825339883239,0.7955825339883239,0.0
Train-S,Test-1,13,C075-R025,0.8284558021867602,0.809797770681859,-2.30403591864558
Train-S,Test-1,13,C100-R000,0.8226122732055036,0.8226122732055036,0.0
Train-S,Test-1,14,C000-R100,0.2573769798879217,0.9996175710365994,74.25245540441804
Train-S,Test-1,14,C025-R075,0.7091969243853425,1.0,29.080307561465744
Train-S,Test-1,14,C050-R050,0.954031894347426,1.0,4.596810565257403
Train-S,Test-1,14,C075-R025,1.0,1.0,0.0
Train-S,Test-1,14,C100-R000,1.0,1.0,0.0
Train-S,Test-1,15,C000-R100,0.18179358982111415,0.7428687690753201,75.52816898637424
Train-S,Test-1,15,C025-R075,0.47188580222848114,0.7457204447365638,36.72081735734342
Train-S,Test-1,15,C050-R050,0.6149610406070596,0.762911197861245,19.392841220439642
Train-S,Test-1,15,C075-R025,0.6355218170235143,0.7643247922337458,16.851864092201396
Train-S,Test-1,15,C100-R000,0.6137233772074461,0.7094821928652819,13.497000576026966
Train-S,Test-1,16,C000-R100,0.17772303268942768,0.6131102779643656,71.01287662645298
Train-S,Test-1,16,C025-R075,0.49395331649572755,0.6330743763413917,21.975468451220614
Train-S,Test-1,16,C050-R050,0.6225799379136423,0.6564962247517561,5.166257711678187
Train-S,Test-1,16,C075-R025,0.6314973290676927,0.6799180731621202,7.121555670558259
Train-S,Test-1,16,C100-R000,0.6391924988971268,0.7021177002478683,8.96220125607531
Train-S,Test-1,17,C000-R100,0.16677684629590908,0.45009415926269974,62.94623183533271
Train-S,Test-1,17,C025-R075,0.546817760144234,0.5843571501975376,6.424049066673305
Train-S,Test-1,17,C050-R050,0.6578114444148926,0.701077291749594,6.171337717518713
Train-S,Test-1,17,C075-R025,0.7228084024273184,0.7619886821452352,5.141845362796222
Train-S,Test-1,17,C100-R000,0.7878053604397444,0.8025028697187034,1.8314587814634118
Train-S,Test-1,18,C000-R100,0.09175149693325994,0.5675817687613454,83.83466453943849
Train-S,Test-1,18,C025-R075,0.549860735866185,0.6421428838009943,14.370967936072047
Train-S,Test-1,18,C050-R050,0.6850986567470546,0.7102954936225587,3.547373888999128
Train-S,Test-1,18,C075-R025,0.5610272029151449,0.7290471236768851,23.0465103427535
Train-S,Test-1,18,C100-R000,0.569839365658194,0.7365948424414559,22.638697310253768
Train-S,Test-1,19,C000-R100,0.46775970301196884,0.857300492444438,45.43806901612336
Train-S,Test-1,19,C025-R075,0.802695518871604,0.8946023683860719,10.2734860494808
Train-S,Test-1,19,C050-R050,0.928676520012265,0.9319042443277059,0.34635793699700146
Train-S,Test-1,19,C075-R025,0.9655387131211418,0.9655387131211417,-1.1498482759291101e-14
Train-S,Test-1,19,C100-R000,0.9982374176928616,0.9982374176928616,0.0
Train-S,Test-1,20,C000-R100,0.25148204586946016,0.5991103626890109,58.024086790833785
Train-S,Test-1,20,C025-R075,0.6703565232525287,0.6993327720167581,4.143413539832662
Train-S,Test-1,20,C050-R050,0.7995551813445054,0.7995551813445054,0.0
Train-S,Test-1,20,C075-R025,0.8997775906722527,0.8997775906722527,0.0
Train-S,Test-1,20,C100-R000,1.0,1.0,0.0
Train-S,Test-1,21,C000-R100,0.13591220454006744,0.6519972535577564,79.15448204751866
Train-S,Test-1,21,C025-R075,0.4420512541968374,0.688170342842815,35.764268426515684
Train-S,Test-1,21,C050-R050,0.660792411385742,0.726019663909604,8.98422670435872
Train-S,Test-1,21,C075-R025,0.7118190450166996,0.7118190450166996,0.0
Train-S,Test-1,21,C100-R000,0.6877361892970703,0.6877361892970703,0.0
Train-S,Test-1,22,C000-R100,0.17349965236442724,0.5335571270255423,67.4824599698166
Train-S,Test-1,22,C025-R075,0.5488277590575664,0.6817324360078109,19.495137671390143
Train-S,Test-1,22,C050-R050,0.7689685632441718,0.8002675161096332,3.9110612683138744
Train-S,Test-1,22,C075-R025,0.8594087749504512,0.8594087749504512,0.0
Train-S,Test-1,22,C100-R000,0.9185500337912694,0.9185500337912694,0.0
Train-S,Test-1,23,C000-R100,0.16109934020896094,0.6269428321994427,74.30398244704517
Train-S,Test-1,23,C025-R075,0.39955223480132923,0.7052463559622021,43.34572147399463
Train-S,Test-1,23,C050-R050,0.5996015489167394,0.7497914421038055,20.030889225096402
Train-S,Test-1,23,C075-R025,0.6355700461876047,0.7919852434519895,19.749761571645593
Train-S,Test-1,23,C100-R000,0.6413493287298453,0.8270434582883466,22.452765655485
Train-S,Test-1,24,C000-R100,0.13951789863424233,0.7302104144207854,80.89346633806774
Train-S,Test-1,24,C025-R075,0.37071616925209766,0.7721454635520494,51.988817295290865
Train-S,Test-1,24,C050-R050,0.5443802201671125,0.7943904270384502,31.47195615176222
Train-S,Test-1,24,C075-R025,0.5477246273689934,0.791583936760411,30.806500494365967
Train-S,Test-1,24,C100-R000,0.5504732355619886,0.7887774464823719,30.21184390896617
Train-S,Test-1,25,C000-R100,0.3047731573207037,0.6381352963473985,52.2400407773736
Train-S,Test-1,25,C025-R075,0.6791133397770684,0.7332241846251185,7.379849980768946
Train-S,Test-1,25,C050-R050,0.8283130729028385,0.8283130729028385,0.0
Train-S,Test-1,25,C075-R025,0.9234019611805584,0.9234019611805584,0.0
Train-S,Test-1,25,C100-R000,0.9998242120952575,0.9998242120952575,0.0
Train-S,Test-1,26,C000-R100,0.24457037999959452,0.686583006611336,64.3786144363398
Train-S,Test-1,26,C025-R075,0.6141748007385518,0.76575071336439,19.794420035193536
Train-S,Test-1,26,C050-R050,0.8168760142920185,0.8168760142920185,0.0
Train-S,Test-1,26,C075-R025,0.8657142834362217,0.8742985231340891,0.9818430971489613
Train-S,Test-1,26,C100-R000,0.9010768916207029,0.9093812687899813,0.9131898197472343
Train-S,Test-1,27,C000-R100,0.29901897732877614,0.6947471443062971,56.96002786346885
Train-S,Test-1,27,C025-R075,0.7192754894481518,0.759665233348533,5.31678193595184
Train-S,Test-1,27,C050-R050,0.8458212621044673,0.8458212621044673,0.0
Train-S,Test-1,27,C075-R025,0.9253548343947052,0.9275623198832706,0.23798783556054984
Train-S,Test-1,27,C100-R000,0.9429445087611242,0.956885071395825,1.456869069382119
Train-S,Test-1,28,C000-R100,0.2112850368039182,0.6085956486394601,65.2831831321413
Train-S,Test-1,28,C025-R075,0.5223450590655709,0.6698157387402569,22.01660414131782
Train-S,Test-1,28,C050-R050,0.6643342377354755,0.6858778644038264,3.1410295894410947
Train-S,Test-1,28,C075-R025,0.6835715212487549,0.7202870121907036,5.097341798553476
Train-S,Test-1,28,C100-R000,0.6900870470089423,0.6900870470089423,0.0
Train-S,Test-1,29,C000-R100,0.32412172284627455,0.6304697425819763,48.590439642846
Train-S,Test-1,29,C025-R075,0.5766605990164124,0.701902172614155,17.84316653862098
Train-S,Test-1,29,C050-R050,0.6621695247515141,0.7501148578926898,11.724248922124005
Train-S,Test-1,29,C075-R025,0.7136844866012314,0.7983275431712252,10.602547449855377
Train-S,Test-1,29,C100-R000,0.7402505997416019,0.8311365875537987,10.935144616806301
Train-S,Test-1,30,C000-R100,0.22391675474781192,0.6300720478020342,64.46172219051279
Train-S,Test-1,30,C025-R075,0.6042651407425901,0.7315715325572474,17.40176949882823
Train-S,Test-1,30,C050-R050,0.7647402965998285,0.7621703658822909,-0.3371858619250523
Train-S,Test-1,30,C075-R025,0.8224649772091119,0.8224649772091119,0.0
Train-S,Test-1,30,C100-R000,0.874856123829434,0.874856123829434,0.0
Train-S,Test-1,31,C000-R100,0.23773377882521993,0.7592623540004116,68.68884943753038
Train-S,Test-1,31,C025-R075,0.5956631023075752,0.8175253284644519,27.1382694128386
Train-S,Test-1,31,C050-R050,0.830163430111233,0.8462385779281708,1.8995999752568986
Train-S,Test-1,31,C075-R025,0.8387831513007254,0.8387831513007254,0.0
Train-S,Test-1,31,C100-R000,0.8327600041966736,0.8327600041966736,0.0
Train-S,Test-1,32,C000-R100,0.2859131596600728,0.6684996810947063,57.23062138311364
Train-S,Test-1,32,C025-R075,0.6512174277808291,0.7660315625726274,14.988172864079964
Train-S,Test-1,32,C050-R050,0.8001176617487396,0.8409039426922051,4.850290130985215
Train-S,Test-1,32,C075-R025,0.8548004980144044,0.86512119899588,1.1929774687586623
Train-S,Test-1,32,C100-R000,0.8985221676961811,0.8985221676961811,0.0
Train-S,Test-1,33,C000-R100,0.15167313349927375,0.7061549049881127,78.52126602422638
Train-S,Test-1,33,C025-R075,0.534070911504095,0.7771650945625826,31.279606451613738
Train-S,Test-1,33,C050-R050,0.766091286993467,0.828271034948485,7.507174020504694
Train-S,Test-1,33,C075-R025,0.7806909574262776,0.8476475452278708,7.899107144065807
Train-S,Test-1,33,C100-R000,0.7875007379826001,0.7875007379826001,0.0
Train-S,Test-1,34,C000-R100,0.21845496551776278,0.640052232447588,65.86919716186578
Train-S,Test-1,34,C025-R075,0.5627445898514261,0.6671860378868827,15.654021832687699
Train-S,Test-1,34,C050-R050,0.6652934870148464,0.6801807961525355,2.188728235477926
Train-S,Test-1,34,C075-R025,0.6554168863906988,0.6823723898601367,3.9502629165524756
Train-S,Test-1,34,C100-R000,0.6374778009676826,0.6845639835677382,6.878273431017624
Train-S,Test-1,35,C000-R100,0.1257277842527232,0.7543893209321081,83.33383297401711
Train-S,Test-1,35,C025-R075,0.5188715233719342,0.7942228710473168,34.66927958298222
Train-S,Test-1,35,C050-R050,0.7861014916506067,0.820574217844769,4.2010491488149135
Train-S,Test-1,35,C075-R025,0.8232589333902677,0.8309870196908218,0.9299888105868882
Train-S,Test-1,35,C100-R000,0.8250747364339907,0.8413998215368745,1.9402292091130942
Train-S,Test-1,36,C000-R100,0.14950564920986084,0.8087291951672401,81.51350908273515
Train-S,Test-1,36,C025-R075,0.5336869632157881,0.8505269340295137,37.25219721292578
Train-S,Test-1,36,C050-R050,0.8599248116925424,0.8784509997751323,2.108960896775375
Train-S,Test-1,36,C075-R025,0.89363908683923,0.89363908683923,0.0
Train-S,Test-1,36,C100-R000,0.8868776354358926,0.8868776354358926,0.0
Train-S,Test-1,37,C000-R100,0.31709179212365685,0.6816323744053586,53.48052644942505
Train-S,Test-1,37,C025-R075,0.7214685454001463,0.7519532692292484,4.054071586170373
Train-S,Test-1,37,C050-R050,0.8076102718109195,0.8076102718109195,0.0
Train-S,Test-1,37,C075-R025,0.8629709498740444,0.8629709498740444,0.0
Train-S,Test-1,37,C100-R000,0.9183316279371695,0.9183316279371695,0.0
Train-S,Test-1,38,C000-R100,0.30584372216851285,0.9854003797976069,68.96249195364318
Train-S,Test-1,38,C025-R075,0.7994467752887146,1.0,20.055322471128544
Train-S,Test-1,38,C050-R050,0.9667924450529192,1.0,3.320755494708083
Train-S,Test-1,38,C075-R025,0.9694594395840044,1.0,3.054056041599562
Train-S,Test-1,38,C100-R000,0.9907088113716965,1.0,0.9291188628303471
Train-S,Test-1,39,C000-R100,0.20155998745045364,0.7774120931207046,74.07295445568036
Train-S,Test-1,39,C025-R075,0.5813038501367395,0.832811015386845,30.199788499829
Train-S,Test-1,39,C050-R050,0.8337550192624232,0.8669290783450627,3.8266174144219045
Train-S,Test-1,39,C075-R025,0.9010471413032807,0.9010471413032807,0.0
Train-S,Test-1,39,C100-R000,0.9128715288365283,0.9351652042614983,2.3839290986639434
Train-S,Test-1,40,C000-R100,0.23008625324891116,0.42729442124805117,46.1527598284878
Train-S,Test-1,40,C025-R075,0.4936555239091451,0.5461599139954937,9.613373069115763
Train-S,Test-1,40,C050-R050,0.6587646765622599,0.6526764289948837,-0.9328125387877266
Train-S,Test-1,40,C075-R025,0.7091645401376844,0.7868057419015452,9.86789974056598
Train-S,Test-1,40,C100-R000,0.8734083761978245,0.8734083761978247,2.54227702614497e-14
Train-S,Test-1,41,C000-R100,0.20485891902061285,0.6821037937628235,69.96660612448595
Train-S,Test-1,41,C025-R075,0.5568184726033183,0.7591146152184539,26.648959005606805
Train-S,Test-1,41,C050-R050,0.7166147464578329,0.7774675811211362,7.8270575057999725
Train-S,Test-1,41,C075-R025,0.7652777992301347,0.7652777992301347,0.0
Train-S,Test-1,41,C100-R000,0.7530880173391331,0.7530880173391331,0.0
Train-S,Test-1,42,C000-R100,0.1270497722056381,0.6395473799647888,80.13442378379645
Train-S,Test-1,42,C025-R075,0.43620445070211034,0.686671406467091,36.47551848032053
Train-S,Test-1,42,C050-R050,0.6362230843573935,0.757138149426309,15.970013551758555
Train-S,Test-1,42,C075-R025,0.7383397709189129,0.7796737794882448,5.301449100476655
Train-S,Test-1,42,C100-R000,0.7965507700149376,0.7965507700149376,0.0
Train-S,Test-1,43,C000-R100,0.1595234220066386,0.7430029146477118,78.52990629487971
Train-S,Test-1,43,C025-R075,0.571837609177212,0.8242130208630402,30.620168002388965
Train-S,Test-1,43,C050-R050,0.7568644988473401,0.8666787426523826,12.670697733853167
Train-S,Test-1,43,C075-R025,0.8909744771219686,0.8909744771219685,-1.246077248151267e-14
Train-S,Test-1,43,C100-R000,0.9207585844806839,0.9207585844806837,-2.411539883174334e-14
Train-S,Test-1,44,C000-R100,0.12826658411389483,0.587693698740218,78.17458577676646
Train-S,Test-1,44,C025-R075,0.4559656106453724,0.6465465126412915,29.476750437853603
Train-S,Test-1,44,C050-R050,0.6138314603386671,0.7128976630390739,13.896272611988767
Train-S,Test-1,44,C075-R025,0.685852293020174,0.7469972281580137,8.185429989963176
Train-S,Test-1,44,C100-R000,0.7169750861636275,0.7771681107180669,7.745174271088387
Train-S,Test-1,45,C000-R100,0.12440023317320521,0.7221139060091498,82.77276865353303
Train-S,Test-1,45,C025-R075,0.4556676649927116,0.7727914942610686,41.03614385295298
Train-S,Test-1,45,C050-R050,0.6971250534474832,0.7950585098525798,12.31776720725314
Train-S,Test-1,45,C075-R025,0.6536635931531315,0.8379501475591294,21.992543941045597
Train-S,Test-1,45,C100-R000,0.6249076103764694,0.8495142778844157,26.439422309333587
Train-S,Test-1,46,C000-R100,0.2161460540821237,0.6423464406316359,66.350548487576
Train-S,Test-1,46,C025-R075,0.5798235157996691,0.7045772700332779,17.70618490541379
Train-S,Test-1,46,C050-R050,0.7156739300040398,0.7233620316616699,1.0628290290505584
Train-S,Test-1,46,C075-R025,0.7250065694180723,0.7250065694180723,0.0
Train-S,Test-1,46,C100-R000,0.7266511071744747,0.7266511071744747,0.0
Train-S,Test-1,47,C000-R100,0.1406863521145417,0.7482046610886036,81.19680891724872
Train-S,Test-1,47,C025-R075,0.5636004425049851,0.8142423195629834,30.78222183201209
Train-S,Test-1,47,C050-R050,0.7951572619945814,0.8710411796690861,8.711863393569235
Train-S,Test-1,47,C075-R025,0.8252649176167712,0.9253137271342036,10.81242032659499
Train-S,Test-1,47,C100-R000,0.843393748552206,0.977265914434072,13.698642703546094
Train-S,Test-1,48,C000-R100,0.4346163574296404,0.7956999195051523,45.37936390644235
Train-S,Test-1,48,C025-R075,0.7592475275886051,0.8459919575089175,10.253576189511001
Train-S,Test-1,48,C050-R050,0.8754475687065403,0.8962839955126828,2.324757209819849
Train-S,Test-1,48,C075-R025,0.9357165389781192,0.9357165389781192,0.0
Train-S,Test-1,48,C100-R000,0.9708333519238308,0.9708333519238308,0.0
Train-S,Test-1,49,C000-R100,0.2462460063146432,0.7322916908319725,66.3732349557486
Train-S,Test-1,49,C025-R075,0.6506728663188803,0.7841349466537798,17.020294900059742
Train-S,Test-1,49,C050-R050,0.7561573770231792,0.8427419463484934,10.274149720501688
Train-S,Test-1,49,C075-R025,0.870496516812091,0.8727355584263092,0.25655441589381983
Train-S,Test-1,49,C100-R000,0.866415061069478,0.866415061069478,0.0
Train-S,Test-2,0,C000-R100,0.22663120085654942,0.8187428790782487,72.31961258561495
Train-S,Test-2,0,C025-R075,0.5720583692463567,0.8397509477314746,31.877615524968416
Train-S,Test-2,0,C050-R050,0.663694447008646,0.810426493536259,18.10553427089413
Train-S,Test-2,0,C075-R025,0.6133839846292487,0.7972249821374305,23.060114977241167
Train-S,Test-2,0,C100-R000,0.5717982975743827,0.7604475934095576,24.807665573552967
Train-S,Test-2,1,C000-R100,0.2069230232135262,0.672472044920156,69.22949812165135
Train-S,Test-2,1,C025-R075,0.6100489380371045,0.728716849287182,16.284502185746952
Train-S,Test-2,1,C050-R050,0.6776430910538255,0.7635704507265095,11.253363666826983
Train-S,Test-2,1,C075-R025,0.6906069976845058,0.7357284985480689,6.132901056926371
Train-S,Test-2,1,C100-R000,0.7007201646136304,0.7179028096759802,2.393450036796073
Train-S,Test-2,2,C000-R100,0.09917519802969266,0.8211696678024062,87.92269102010272
Train-S,Test-2,2,C025-R075,0.5205998857379612,0.8408352227269335,38.0853856181725
Train-S,Test-2,2,C050-R050,0.6740653319857973,0.8432708753344468,20.065384480584775
Train-S,Test-2,2,C075-R025,0.6807780356812513,0.849517978103744,19.863021945591598
Train-S,Test-2,2,C100-R000,0.6163008279472626,0.8178001940432026,24.63919274703611
Train-S,Test-2,3,C000-R100,0.15447907809117986,0.7490951056306963,79.37790850186944
Train-S,Test-2,3,C025-R075,0.6553803815848929,0.811703098850343,19.25860791795153
Train-S,Test-2,3,C050-R050,0.7834719444110293,0.8037043401659846,2.5173928699671815
Train-S,Test-2,3,C075-R025,0.7753097191120336,0.7848224534215155,1.212087430476803
Train-S,Test-2,3,C100-R000,0.7626328760090278,0.7683888814606282,0.7491005648934954
Train-S,Test-2,4,C000-R100,0.18196425298613858,0.7197683143647869,74.71905204013788
Train-S,Test-2,4,C025-R075,0.6088146415411179,0.7899675557478738,22.931690407874516
Train-S,Test-2,4,C050-R050,0.7591066744994092,0.8315353386149642,8.710232837030702
Train-S,Test-2,4,C075-R025,0.7673175931002243,0.8432464591235771,9.004350412840036
Train-S,Test-2,4,C100-R000,0.7542679727210073,0.82956181960583,9.076339472879654
Train-S,Test-2,5,C000-R100,0.1228837686454524,0.6877315673409033,82.13201567574114
Train-S,Test-2,5,C025-R075,0.5305024367011857,0.7280961865412777,27.138412958696346
Train-S,Test-2,5,C050-R050,0.63166689130827,0.7557911135788303,16.423085696629315
Train-S,Test-2,5,C075-R025,0.6091526204643257,0.7780384421925591,21.706616610395628
