scale,variant,iteration,episode_reward,best_objective
large,full_transformer,80,-24.0,27219.34746472432
large,full_transformer,81,-24.0,13728.554841921965
large,full_transformer,82,-24.0,19027.625636199813
large,full_transformer,83,-24.0,20637.356558540192
large,full_transformer,84,-24.0,19198.212784390827
large,full_transformer,85,-24.0,22751.55501877718
large,full_transformer,86,-24.0,8399.928144394375
large,full_transformer,87,-24.0,6028.228184356505
large,full_transformer,88,-24.0,12613.127773711658
large,full_transformer,89,-24.0,6137.400635206565
large,full_transformer,90,-24.0,2628.03906397842
large,full_transformer,91,-24.0,11420.926822903264
large,full_transformer,92,-24.0,29306.885742872804
large,full_transformer,93,-24.0,11707.98077852181
large,full_transformer,94,-24.0,9737.701769204608
large,full_transformer,95,-24.0,25100.48851781977
large,full_transformer,96,-24.0,26409.748260225886
large,full_transformer,97,-24.0,9398.794266916522
large,full_transformer,98,-24.0,19395.08844705265
large,full_transformer,99,-24.0,14379.619993774984
large,hybrid_transformer_fc,0,-24.0,28182.874832104804
large,hybrid_transformer_fc,1,-24.0,2599.4869408177415
large,hybrid_transformer_fc,2,-24.0,3355.774358354749
large,hybrid_transformer_fc,3,-24.0,11789.05086612094
large,hybrid_transformer_fc,4,-24.0,28085.701662557967
large,hybrid_transformer_fc,5,-24.0,24823.850631850142
large,hybrid_transformer_fc,6,-24.0,8041.427407349873
large,hybrid_transformer_fc,7,-24.0,22489.55964042276
large,hybrid_transformer_fc,8,-24.0,10232.382334306167
large,hybrid_transformer_fc,9,-24.0,26368.541540641996
large,hybrid_transformer_fc,10,-24.0,27488.24817406918
large,hybrid_transformer_fc,11,-24.0,14706.515417411196
large,hybrid_transformer_fc,12,-24.0,20173.126429737207
large,hybrid_transformer_fc,13,-24.0,3084.712720603473
large,hybrid_transformer_fc,14,-24.0,18053.3080554545
large,hybrid_transformer_fc,15,-24.0,5430.1640247372525
large,hybrid_transformer_fc,16,-24.0,10255.263956624702
large,hybrid_transformer_fc,17,-24.0,7875.440221821344
large,hybrid_transformer_fc,18,-24.0,5417.690774215335
large,hybrid_transformer_fc,19,-24.0,26159.626464266486
large,hybrid_transformer_fc,20,-24.0,7483.916404184743
large,hybrid_transformer_fc,21,-24.0,3899.063330883365
large,hybrid_transformer_fc,22,-24.0,5354.8651685278965
large,hybrid_transformer_fc,23,-24.0,27695.888852389624
large,hybrid_transformer_fc,24,-24.0,4384.035639911204
large,hybrid_transformer_fc,25,-24.0,26308.85651727161
large,hybrid_transformer_fc,26,-24.0,20539.776512557273
large,hybrid_transformer_fc,27,-24.0,29721.215102913167
large,hybrid_transformer_fc,28,-24.0,20368.903142908668
large,hybrid_transformer_fc,29,-24.0,2810.5471676961583
large,hybrid_transformer_fc,30,-24.0,11667.913746531196
large,hybrid_transformer_fc,31,-24.0,20695.17491938921
large,hybrid_transformer_fc,32,-24.0,24213.003511953142
large,hybrid_transformer_fc,33,-24.0,7336.4083026302615
large,hybrid_transformer_fc,34,-24.0,29395.871713386594
large,hybrid_transformer_fc,35,-24.0,22791.54065905889
large,hybrid_transformer_fc,36,-24.0,20121.690339807075
large,hybrid_transformer_fc,37,-24.0,19910.899574141004
large,hybrid_transformer_fc,38,-24.0,22659.134761193844
large,hybrid_transformer_fc,39,-24.0,12571.349708795193
large,hybrid_transformer_fc,40,-24.0,6193.310554368361
large,hybrid_transformer_fc,41,-24.0,20299.633018033128
large,hybrid_transformer_fc,42,-24.0,13273.507448222706
large,hybrid_transformer_fc,43,-24.0,30019.217836051615
large,hybrid_transformer_fc,44,-24.0,24429.436160021276
large,hybrid_transformer_fc,45,-24.0,19467.651811259937
large,hybrid_transformer_fc,46,-24.0,3957.6644765024007
large,hybrid_transformer_fc,47,-24.0,14186.302889540872
large,hybrid_transformer_fc,48,-24.0,6816.880921790234
large,hybrid_transformer_fc,49,-24.0,29189.120590436294
large,hybrid_transformer_fc,50,-24.0,30249.746884897915
large,hybrid_transformer_fc,51,-24.0,28127.93604119696
large,hybrid_transformer_fc,52,-24.0,14114.042731011355
large,hybrid_transformer_fc,53,-24.0,19461.043088564387
large,hybrid_transformer_fc,54,-24.0,24446.799287431426
large,hybrid_transformer_fc,55,-24.0,20654.033691080607
large,hybrid_transformer_fc,56,-24.0,9386.438367553255
large,hybrid_transformer_fc,57,-24.0,6734.385126184348
large,hybrid_transformer_fc,58,-24.0,4085.7321968385986
large,hybrid_transformer_fc,59,-24.0,25715.49795313044
large,hybrid_transformer_fc,60,-24.0,26872.570713843525
large,hybrid_transformer_fc,61,-24.0,18361.184698504945
large,hybrid_transformer_fc,62,-24.0,20482.864590462716
large,hybrid_transformer_fc,63,-24.0,12171.749294862719
large,hybrid_transformer_fc,64,-24.0,9089.776561494435
large,hybrid_transformer_fc,65,-24.0,24671.828601532492
large,hybrid_transformer_fc,66,-24.0,9325.968929443645
large,hybrid_transformer_fc,67,-24.0,13457.864573090726
large,hybrid_transformer_fc,68,-24.0,29894.20871342192
large,hybrid_transformer_fc,69,-24.0,2535.079613176833
large,hybrid_transformer_fc,70,-24.0,21708.917983539257
large,hybrid_transformer_fc,71,-24.0,23164.54271150119
large,hybrid_transformer_fc,72,-24.0,13548.91999606399
large,hybrid_transformer_fc,73,-24.0,12320.826535731834
large,hybrid_transformer_fc,74,-24.0,10429.65172657542
large,hybrid_transformer_fc,75,-24.0,13522.284629090942
large,hybrid_transformer_fc,76,-24.0,19201.872044303847
large,hybrid_transformer_fc,77,-24.0,13166.132694613932
large,hybrid_transformer_fc,78,-24.0,15335.608222711864
large,hybrid_transformer_fc,79,-24.0,16582.35637260459
large,hybrid_transformer_fc,80,-24.0,27219.34746472432
large,hybrid_transformer_fc,81,-24.0,13728.554841921965
large,hybrid_transformer_fc,82,-24.0,19027.625636199813
large,hybrid_transformer_fc,83,-24.0,20637.356558540192
large,hybrid_transformer_fc,84,-24.0,19198.212784390827
large,hybrid_transformer_fc,85,-24.0,22751.55501877718
large,hybrid_transformer_fc,86,-24.0,8399.928144394375
large,hybrid_transformer_fc,87,-24.0,6028.228184356505
large,hybrid_transformer_fc,88,-24.0,12613.127773711658
large,hybrid_transformer_fc,89,-24.0,6137.400635206565
large,hybrid_transformer_fc,90,-24.0,2628.03906397842
large,hybrid_transformer_fc,91,-24.0,11420.926822903264
large,hybrid_transformer_fc,92,-24.0,29306.885742872804
large,hybrid_transformer_fc,93,-24.0,11707.98077852181
large,hybrid_transformer_fc,94,-24.0,9737.701769204608
large,hybrid_transformer_fc,95,-24.0,25100.48851781977
large,hybrid_transformer_fc,96,-24.0,26409.748260225886
large,hybrid_transformer_fc,97,-24.0,9398.794266916522
large,hybrid_transformer_fc,98,-24.0,19395.08844705265
large,hybrid_transformer_fc,99,-24.0,14379.619993774984
large,no_preference_token,0,-24.0,28182.874832104804
large,no_preference_token,1,-24.0,2599.4869408177415
large,no_preference_token,2,-24.0,3355.774358354749
large,no_preference_token,3,-24.0,11789.05086612094
large,no_preference_token,4,-24.0,28085.701662557967
large,no_preference_token,5,-24.0,24823.850631850142
large,no_preference_token,6,-24.0,8041.427407349873
large,no_preference_token,7,-24.0,22489.55964042276
large,no_preference_token,8,-24.0,10232.382334306167
large,no_preference_token,9,-24.0,26368.541540641996
large,no_preference_token,10,-24.0,27488.24817406918
large,no_preference_token,11,-24.0,14706.515417411196
large,no_preference_token,12,-24.0,20173.126429737207
large,no_preference_token,13,-24.0,3084.712720603473
large,no_preference_token,14,-24.0,18053.3080554545
large,no_preference_token,15,-24.0,5430.1640247372525
large,no_preference_token,16,-24.0,10255.263956624702
large,no_preference_token,17,-24.0,7875.440221821344
large,no_preference_token,18,-24.0,5417.690774215335
large,no_preference_token,19,-24.0,26159.626464266486
large,no_preference_token,20,-24.0,7483.916404184743
large,no_preference_token,21,-24.0,3899.063330883365
large,no_preference_token,22,-24.0,5354.8651685278965
large,no_preference_token,23,-24.0,27695.888852389624
large,no_preference_token,24,-24.0,4384.035639911204
large,no_preference_token,25,-24.0,26308.85651727161
large,no_preference_token,26,-24.0,20539.776512557273
large,no_preference_token,27,-24.0,29721.215102913167
large,no_preference_token,28,-24.0,20368.903142908668
large,no_preference_token,29,-24.0,2810.5471676961583
large,no_preference_token,30,-24.0,11667.913746531196
large,no_preference_token,31,-24.0,20695.17491938921
large,no_preference_token,32,-24.0,24213.003511953142
large,no_preference_token,33,-24.0,7336.4083026302615
large,no_preference_token,34,-24.0,29395.871713386594
large,no_preference_token,35,-24.0,22791.54065905889
large,no_preference_token,36,-24.0,20121.690339807075
large,no_preference_token,37,-24.0,19910.899574141004
large,no_preference_token,38,-24.0,22659.134761193844
large,no_preference_token,39,-24.0,12571.349708795193
large,no_preference_token,40,-24.0,6193.310554368361
large,no_preference_token,41,-24.0,20299.633018033128
large,no_preference_token,42,-24.0,13273.507448222706
large,no_preference_token,43,-24.0,30019.217836051615
large,no_preference_token,44,-24.0,24429.436160021276
large,no_preference_token,45,-24.0,19467.651811259937
large,no_preference_token,46,-24.0,3957.6644765024007
large,no_preference_token,47,-24.0,14186.302889540872
large,no_preference_token,48,-24.0,6816.880921790234
large,no_preference_token,49,-24.0,29189.120590436294
large,no_preference_token,50,-24.0,30249.746884897915
large,no_preference_token,51,-24.0,28127.93604119696
large,no_preference_token,52,-24.0,14114.042731011355
large,no_preference_token,53,-24.0,19461.043088564387
large,no_preference_token,54,-24.0,24446.799287431426
large,no_preference_token,55,-24.0,20654.033691080607
large,no_preference_token,56,-24.0,9386.438367553255
large,no_preference_token,57,-24.0,6734.385126184348
large,no_preference_token,58,-24.0,4085.7321968385986
large,no_preference_token,59,-24.0,25715.49795313044
large,no_preference_token,60,-24.0,26872.570713843525
large,no_preference_token,61,-24.0,18361.184698504945
large,no_preference_token,62,-24.0,20482.864590462716
large,no_preference_token,63,-24.0,12171.749294862719
large,no_preference_token,64,-24.0,9089.776561494435
large,no_preference_token,65,-24.0,24671.828601532492
large,no_preference_token,66,-24.0,9325.968929443645
large,no_preference_token,67,-24.0,13457.864573090726
large,no_preference_token,68,-24.0,29894.20871342192
large,no_preference_token,69,-24.0,2535.079613176833
large,no_preference_token,70,-24.0,21708.917983539257
large,no_preference_token,71,-24.0,23164.54271150119
large,no_preference_token,72,-24.0,13548.91999606399
large,no_preference_token,73,-24.0,12320.826535731834
large,no_preference_token,74,-24.0,10429.65172657542
large,no_preference_token,75,-24.0,13522.284629090942
large,no_preference_token,76,-24.0,19201.872044303847
large,no_preference_token,77,-24.0,13166.132694613932
large,no_preference_token,78,-24.0,15335.608222711864
large,no_preference_token,79,-24.0,16582.35637260459
large,no_preference_token,80,-24.0,27219.34746472432
large,no_preference_token,81,-24.0,13728.554841921965
large,no_preference_token,82,-24.0,19027.625636199813
large,no_preference_token,83,-24.0,20637.356558540192
large,no_preference_token,84,-24.0,19198.212784390827
large,no_preference_token,85,-24.0,22751.55501877718
large,no_preference_token,86,-24.0,8399.928144394375
large,no_preference_token,87,-24.0,6028.228184356505
large,no_preference_token,88,-24.0,12613.127773711658
large,no_preference_token,89,-24.0,6137.400635206565
large,no_preference_token,90,-24.0,2628.03906397842
large,no_preference_token,91,-24.0,11420.926822903264
large,no_preference_token,92,-24.0,29306.885742872804
large,no_preference_token,93,-24.0,11707.98077852181
large,no_preference_token,94,-24.0,9737.701769204608
large,no_preference_token,95,-24.0,25100.48851781977
large,no_preference_token,96,-24.0,26409.748260225886
large,no_preference_token,97,-24.0,9398.794266916522
large,no_preference_token,98,-24.0,19395.08844705265
large,no_preference_token,99,-24.0,14379.619993774984
large,no_route_arc_tokens,0,-24.0,28182.874832104804
large,no_route_arc_tokens,1,-24.0,2599.4869408177415
large,no_route_arc_tokens,2,-24.0,3355.774358354749
large,no_route_arc_tokens,3,-24.0,11789.05086612094
large,no_route_arc_tokens,4,-24.0,28085.701662557967
large,no_route_arc_tokens,5,-24.0,24823.850631850142
large,no_route_arc_tokens,6,-24.0,8041.427407349873
large,no_route_arc_tokens,7,-24.0,22489.55964042276
large,no_route_arc_tokens,8,-24.0,10232.382334306167
large,no_route_arc_tokens,9,-24.0,26368.541540641996
large,no_route_arc_tokens,10,-24.0,27488.24817406918
large,no_route_arc_tokens,11,-24.0,14706.515417411196
large,no_route_arc_tokens,12,-24.0,20173.126429737207
large,no_route_arc_tokens,13,-24.0,3084.712720603473
large,no_route_arc_tokens,14,-24.0,18053.3080554545
large,no_route_arc_tokens,15,-24.0,5430.1640247372525
large,no_route_arc_tokens,16,-24.0,10255.263956624702
large,no_route_arc_tokens,17,-24.0,7875.440221821344
large,no_route_arc_tokens,18,-24.0,5417.690774215335
large,no_route_arc_tokens,19,-24.0,26159.626464266486
large,no_route_arc_tokens,20,-24.0,7483.916404184743
large,no_route_arc_tokens,21,-24.0,3899.063330883365
large,no_route_arc_tokens,22,-24.0,5354.8651685278965
large,no_route_arc_tokens,23,-24.0,27695.888852389624
large,no_route_arc_tokens,24,-24.0,4384.035639911204
large,no_route_arc_tokens,25,-24.0,26308.85651727161
large,no_route_arc_tokens,26,-24.0,20539.776512557273
large,no_route_arc_tokens,27,-24.0,29721.215102913167
large,no_route_arc_tokens,28,-24.0,20368.903142908668
large,no_route_arc_tokens,29,-24.0,2810.5471676961583
large,no_route_arc_tokens,30,-24.0,11667.913746531196
large,no_route_arc_tokens,31,-24.0,20695.17491938921
large,no_route_arc_tokens,32,-24.0,24213.003511953142
large,no_route_arc_tokens,33,-24.0,7336.4083026302615
large,no_route_arc_tokens,34,-24.0,29395.871713386594
large,no_route_arc_tokens,35,-24.0,22791.54065905889
large,no_route_arc_tokens,36,-24.0,20121.690339807075
large,no_route_arc_tokens,37,-24.0,19910.899574141004
large,no_route_arc_tokens,38,-24.0,22659.134761193844
large,no_route_arc_tokens,39,-24.0,12571.349708795193
large,no_route_arc_tokens,40,-24.0,6193.310554368361
large,no_route_arc_tokens,41,-24.0,20299.633018033128
large,no_route_arc_tokens,42,-24.0,13273.507448222706
large,no_route_arc_tokens,43,-24.0,30019.217836051615
large,no_route_arc_tokens,44,-24.0,24429.436160021276
large,no_route_arc_tokens,45,-24.0,19467.651811259937
large,no_route_arc_tokens,46,-24.0,3957.6644765024007
large,no_route_arc_tokens,47,-24.0,14186.302889540872
large,no_route_arc_tokens,48,-24.0,6816.880921790234
large,no_route_arc_tokens,49,-24.0,29189.120590436294
large,no_route_arc_tokens,50,-24.0,30249.746884897915
large,no_route_arc_tokens,51,-24.0,28127.93604119696
large,no_route_arc_tokens,52,-24.0,14114.042731011355
large,no_route_arc_tokens,53,-24.0,19461.043088564387
large,no_route_arc_tokens,54,-24.0,24446.799287431426
large,no_route_arc_tokens,55,-24.0,20654.033691080607
large,no_route_arc_tokens,56,-24.0,9386.438367553255
large,no_route_arc_tokens,57,-24.0,6734.385126184348
large,no_route_arc_tokens,58,-24.0,4085.7321968385986
large,no_route_arc_tokens,59,-24.0,25715.49795313044
large,no_route_arc_tokens,60,-24.0,26872.570713843525
large,no_route_arc_tokens,61,-24.0,18361.184698504945
large,no_route_arc_tokens,62,-24.0,20482.864590462716
large,no_route_arc_tokens,63,-24.0,12171.749294862719
large,no_route_arc_tokens,64,-24.0,9089.776561494435
large,no_route_arc_tokens,65,-24.0,24671.828601532492
large,no_route_arc_tokens,66,-24.0,9325.968929443645
large,no_route_arc_tokens,67,-24.0,13457.864573090726
large,no_route_arc_tokens,68,-24.0,29894.20871342192
large,no_route_arc_tokens,69,-24.0,2535.079613176833
large,no_route_arc_tokens,70,-24.0,21708.917983539257
large,no_route_arc_tokens,71,-24.0,23164.54271150119
large,no_route_arc_tokens,72,-24.0,13548.91999606399
large,no_route_arc_tokens,73,-24.0,12320.826535731834
large,no_route_arc_tokens,74,-24.0,10429.65172657542
large,no_route_arc_tokens,75,-24.0,13522.284629090942
large,no_route_arc_tokens,76,-24.0,19201.872044303847
large,no_route_arc_tokens,77,-24.0,13166.132694613932
large,no_route_arc_tokens,78,-24.0,15335.608222711864
large,no_route_arc_tokens,79,-24.0,16582.35637260459
large,no_route_arc_tokens,80,-24.0,27219.34746472432
large,no_route_arc_tokens,81,-24.0,13728.554841921965
large,no_route_arc_tokens,82,-24.0,19027.625636199813
large,no_route_arc_tokens,83,-24.0,20637.356558540192
large,no_route_arc_tokens,84,-24.0,19198.212784390827
large,no_route_arc_tokens,85,-24.0,22751.55501877718
large,no_route_arc_tokens,86,-24.0,8399.928144394375
large,no_route_arc_tokens,87,-24.0,6028.228184356505
large,no_route_arc_tokens,88,-24.0,12613.127773711658
large,no_route_arc_tokens,89,-24.0,6137.400635206565
large,no_route_arc_tokens,90,-24.0,2628.03906397842
large,no_route_arc_tokens,91,-24.0,11420.926822903264
large,no_route_arc_tokens,92,-24.0,29306.885742872804
large,no_route_arc_tokens,93,-24.0,11707.98077852181
large,no_route_arc_tokens,94,-24.0,9737.701769204608
large,no_route_arc_tokens,95,-24.0,25100.48851781977
large,no_route_arc_tokens,96,-24.0,26409.748260225886
large,no_route_arc_tokens,97,-24.0,9398.794266916522
large,no_route_arc_tokens,98,-24.0,19395.08844705265
large,no_route_arc_tokens,99,-24.0,14379.619993774984
