hypothesis_id,metric_name,metric_value,metric_se,component,pct_share,source_table,source_figure,script,notes
E2,ppo_missing_instances.C100-R000,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_incomplete_quality_instances.C100-R000,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_technical_failure_instances.C100-R000,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_infeasible_instances.C100-R000,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_missing_instances.C100-R000,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_incomplete_quality_instances.C100-R000,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C100-R000; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_cost_mean.C075-R025,12210.37259,123.9454417,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; metric=cost
E2,ppo_risk_mean.C075-R025,736.1730281,10.63204389,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; metric=risk
E2,ppo_j_mean.C075-R025,0.6397690215,0.004898861532,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; metric=weighted objective J
E2,ga_j_mean.C075-R025,0.7928194905,0.004341594387,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; metric=weighted objective J
E2,delta_j_percent.C075-R025,19.31152762,0.4219369747,PPO vs GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; positive means lower PPO J
E2,ppo_feasible_percent.C075-R025,100,0,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only
E2,ga_feasible_percent.C075-R025,100,0,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only
E2,ppo_runtime_seconds.C075-R025,36.29569529,0.2121979732,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E2,ga_runtime_seconds.C075-R025,18.8660591,0.1640268911,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C075-R025; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E2,ppo_technical_failure_instances.C075-R025,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_infeasible_instances.C075-R025,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_missing_instances.C075-R025,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_incomplete_quality_instances.C075-R025,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_technical_failure_instances.C075-R025,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_infeasible_instances.C075-R025,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_missing_instances.C075-R025,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_incomplete_quality_instances.C075-R025,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C075-R025; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_cost_mean.C050-R050,13287.45918,141.3933168,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; metric=cost
E2,ppo_risk_mean.C050-R050,647.0769857,7.716801323,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; metric=risk
E2,ppo_j_mean.C050-R050,0.6064600094,0.00454237564,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; metric=weighted objective J
E2,ga_j_mean.C050-R050,0.7682976329,0.004742374711,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; metric=weighted objective J
E2,delta_j_percent.C050-R050,21.07226765,0.3098748065,PPO vs GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; positive means lower PPO J
E2,ppo_feasible_percent.C050-R050,100,0,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only
E2,ga_feasible_percent.C050-R050,100,0,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only
E2,ppo_runtime_seconds.C050-R050,36.69208693,0.3501210493,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E2,ga_runtime_seconds.C050-R050,18.98039371,0.180043689,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C050-R050; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E2,ppo_technical_failure_instances.C050-R050,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_infeasible_instances.C050-R050,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_missing_instances.C050-R050,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_incomplete_quality_instances.C050-R050,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_technical_failure_instances.C050-R050,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_infeasible_instances.C050-R050,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_missing_instances.C050-R050,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_incomplete_quality_instances.C050-R050,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C050-R050; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_cost_mean.C025-R075,15608.96778,157.8643224,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; metric=cost
E2,ppo_risk_mean.C025-R075,568.108489,7.657245736,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; metric=risk
E2,ppo_j_mean.C025-R075,0.5325839017,0.004142693589,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; metric=weighted objective J
E2,ga_j_mean.C025-R075,0.7350443623,0.005025343786,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; metric=weighted objective J
E2,delta_j_percent.C025-R075,27.53416081,0.3318679694,PPO vs GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; positive means lower PPO J
E2,ppo_feasible_percent.C025-R075,100,0,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only
E2,ga_feasible_percent.C025-R075,100,0,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only
E2,ppo_runtime_seconds.C025-R075,37.09296702,0.373578535,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E2,ga_runtime_seconds.C025-R075,18.85499431,0.1917701234,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C025-R075; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E2,ppo_technical_failure_instances.C025-R075,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_infeasible_instances.C025-R075,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_missing_instances.C025-R075,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_incomplete_quality_instances.C025-R075,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_technical_failure_instances.C025-R075,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_infeasible_instances.C025-R075,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_missing_instances.C025-R075,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_incomplete_quality_instances.C025-R075,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C025-R075; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_cost_mean.C000-R100,24882.7235,239.3670171,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; metric=cost
E2,ppo_risk_mean.C000-R100,488.0224941,6.794049936,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; metric=risk
E2,ppo_j_mean.C000-R100,0.3647547671,0.003388953861,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; metric=weighted objective J
E2,ga_j_mean.C000-R100,0.6787223455,0.006250014559,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; metric=weighted objective J
E2,delta_j_percent.C000-R100,46.22089787,0.2897636354,PPO vs GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; positive means lower PPO J
E2,ppo_feasible_percent.C000-R100,100,0,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only
E2,ga_feasible_percent.C000-R100,100,0,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only
E2,ppo_runtime_seconds.C000-R100,38.09938388,0.4179688773,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
E2,ga_runtime_seconds.C000-R100,18.91896663,0.1877123196,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,"preference=C000-R100; independent-instance unit; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=1，整批墙钟合计=1447.723s：batch4[methods=ga; models=GA; scales=Test-1,Test-2,Test-3,Test-4; workers=16; 该方法完成数=3000; 整批墙钟=1447.723s]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无"
E2,ppo_technical_failure_instances.C000-R100,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_infeasible_instances.C000-R100,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_missing_instances.C000-R100,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ppo_incomplete_quality_instances.C000-R100,0,,PPO-Transformer,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_technical_failure_instances.C000-R100,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_infeasible_instances.C000-R100,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_missing_instances.C000-R100,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
E2,ga_incomplete_quality_instances.C000-R100,0,,GA,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preference=C000-R100; independent-instance unit; primary fields only; diagnostic instance count
G-Train-S,macro_j.Train-S.Test-1,0.6286409159,0.01413564359,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,two_model_relative_gap_percent.Train-S.Test-1,0,,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-S,strict_feasible_percent.Train-S.Test-1,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,terminal_clear_percent.Train-S.Test-1,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,inference_seconds.Train-S.Test-1,20.45064433,0.428963109,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-S,relative_ga_improvement_percent.Train-S.Test-1,20.99211694,1.004450431,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-S,technical_failure_instances.Train-S.Test-1,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,infeasible_instances.Train-S.Test-1,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,missing_instances.Train-S.Test-1,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,incomplete_macro_instances.Train-S.Test-1,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,macro_j.Train-S.Test-2,0.5493131696,0.008614832923,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,two_model_relative_gap_percent.Train-S.Test-2,0,,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-S,strict_feasible_percent.Train-S.Test-2,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,terminal_clear_percent.Train-S.Test-2,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,inference_seconds.Train-S.Test-2,21.9979096,0.05567972849,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-S,relative_ga_improvement_percent.Train-S.Test-2,24.28607378,0.7103785947,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-S,technical_failure_instances.Train-S.Test-2,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,infeasible_instances.Train-S.Test-2,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,missing_instances.Train-S.Test-2,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,incomplete_macro_instances.Train-S.Test-2,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,macro_j.Train-S.Test-3,0.4862175351,0.004433648768,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,two_model_relative_gap_percent.Train-S.Test-3,0,,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-S,strict_feasible_percent.Train-S.Test-3,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,terminal_clear_percent.Train-S.Test-3,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,inference_seconds.Train-S.Test-3,22.07116317,0.1529608156,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-S,relative_ga_improvement_percent.Train-S.Test-3,28.00448224,0.4249739987,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-S,technical_failure_instances.Train-S.Test-3,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,infeasible_instances.Train-S.Test-3,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,missing_instances.Train-S.Test-3,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,incomplete_macro_instances.Train-S.Test-3,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,macro_j.Train-S.Test-4,0.5522875506,0.00431272387,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,two_model_relative_gap_percent.Train-S.Test-4,0,,Train-S,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-S,strict_feasible_percent.Train-S.Test-4,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,terminal_clear_percent.Train-S.Test-4,100,0,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-S,inference_seconds.Train-S.Test-4,30.48590042,0.1118731068,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
